FeatureGroupIndex	FileName	MonoisotopicMass	AverageMass	StartRetentionTime(FWHM)	EndRetentionTime(FWHM)	HighestApexRetentionTime	MedianApexRetentionTime	FeatureGroupQuantity	AllAreaUnderTheCurve	SumIntensity	MinCharge	MaxCharge	ChargeCount	MostAbundantFeatureCharge	IsotopeCosineScore
409	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	10309.674865	10316.105502	2294.656575	2328.490798	2307.708678	2311.493255	1836218454.285583	2085583037.749707	2085583172.749706	11	21	11	15	0.999322
410	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	7724.878778	7729.702037	2323.770996	2359.612688	2340.899379	2340.899379	312624382.754570	352694447.856042	338373608.118947	6	12	7	10	0.978060
411	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	10324.662017	10331.104150	2279.359528	2379.964310	2344.408927	2307.708678	154425884.125956	167312381.160410	165066230.851469	13	19	7	16	0.929343
412	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	10324.663029	10331.105162	2332.741930	2423.765947	2400.148732	2376.491559	132526337.406611	133478790.504464	130392087.873056	13	22	10	16	0.960312
413	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	7730.893249	7735.716507	2348.066325	2423.765947	2387.692739	2391.998088	126608561.122838	130996029.588753	128668557.023591	6	12	7	11	0.977586
414	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	7717.889554	7722.712813	2307.708678	2383.572764	2336.770293	2336.770293	114399960.577011	125299966.414830	106881493.570232	7	12	6	11	0.913894
415	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	2579.508597	2581.110413	2336.770293	2423.765947	2411.702840	2391.998088	6412504.871038	6831719.082655	7694243.126838	3	5	3	4	0.859035
416	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9221.329749	9227.023854	3706.844539	3806.247032	3771.520260	3767.734621	709000091.242441	743795505.987109	743795537.987109	6	9	4	7	0.974748
417	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9220.324408	9226.018514	3794.771813	3818.626149	3806.247032	3806.247032	512720500.209283	538187683.258628	533609955.805597	6	8	3	8	0.936633
418	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9226.323114	9232.017219	3813.951687	3859.995128	3833.820998	3830.008198	1765873446.828864	1999911749.081513	1999911778.081512	6	9	4	7	0.979013
419	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9227.310339	9233.004445	3890.378769	3935.603087	3905.870072	3905.870072	83495298.801623	83495298.801623	83495310.801623	6	8	3	7	0.861333
420	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	7283.723310	7288.267742	2789.223614	2879.584146	2860.495269	2856.466494	122142493.123894	122396123.222040	122396142.222040	6	9	4	7	0.900819
421	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	7283.719804	7288.264235	2860.495269	2913.477048	2887.373517	2891.288422	103426145.505767	103919389.932375	103919407.932375	6	9	4	8	0.924128
422	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	10801.710657	10808.446005	2731.511893	2785.202614	2746.654689	2750.725332	956109708.192179	1116167815.452006	1090163128.365338	8	16	9	13	0.985335
423	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9302.314353	9308.056905	3818.626149	3856.262389	3826.540093	3833.820998	1723204097.241999	1787750250.359031	1787750274.359031	6	8	3	7	0.984143
424	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9304.305002	9310.047554	3894.284375	3921.170000	3905.870072	3905.870072	113555282.548662	115506247.533619	115506261.533619	6	8	3	7	0.958897
425	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	8669.758736	8675.141902	1146.468096	1173.569697	1153.749066	1153.749066	3416243610.722329	4284129122.607287	4284129257.607297	7	18	12	12	0.998916
426	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	10276.660939	10283.080075	2423.765947	2511.266364	2447.560690	2447.560690	670664756.174499	745852951.073907	725392935.488503	13	22	10	17	0.954473
427	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	10249.640846	10256.044101	2419.778579	2495.648672	2447.560690	2447.560690	188752502.595590	217648054.328449	211886494.253058	13	21	9	15	0.893640
428	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	10263.656955	10270.076091	2415.590519	2481.081470	2443.737294	2447.560690	187450695.581139	205723872.872056	210036708.707273	14	19	6	15	0.913134
429	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	5118.315610	5121.506983	2423.765947	2484.640301	2440.026435	2447.560690	73246938.433989	81713381.331342	69028370.951962	8	10	3	8	0.921468
430	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	8886.283234	8891.783468	5162.427700	5234.985358	5200.124123	5204.060632	1044783689.976311	1365223161.195684	1365223200.195683	5	8	4	6	0.995023
431	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	8882.802488	8888.302723	2539.486436	2594.472282	2570.952402	2570.952402	576842763.566045	645367746.637274	645367843.637274	7	17	11	13	0.994512
432	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	7876.904836	7881.807890	1651.080153	1688.761440	1664.231099	1664.231099	31633960.290339	31942238.134009	31942265.134009	7	13	7	10	0.850870
433	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9096.334886	9101.961490	3318.392999	3380.106281	3341.964343	3345.553124	1059615267.624292	1246586709.560158	1246586741.560157	6	8	3	7	0.971037
434	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	5472.010914	5475.394556	3060.577718	3109.522528	3079.779079	3079.779079	31666711.436307	31666711.436307	31666720.436307	7	9	3	8	0.870694
435	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9207.880421	9213.558390	2023.013704	2105.193639	2077.765057	2073.690613	404157462.050622	465021753.354830	448133277.533583	8	19	12	15	0.993773
436	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9226.916021	9232.610127	2042.288535	2129.247383	2117.215462	2105.193639	112967260.464192	117865080.046772	117865127.046772	10	18	9	14	0.970325
437	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	6451.598277	6455.563605	2070.239702	2125.761557	2093.136300	2093.136300	34232935.939844	35541177.753677	35628678.001339	6	11	6	8	0.906805
438	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9283.927712	9289.645227	3306.505082	3369.054394	3338.192176	3338.192176	2749643806.550430	3168798388.399454	3165202746.307560	7	14	8	10	0.990432
439	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	7300.971180	7305.527237	3314.589181	3383.707366	3349.081808	3349.081808	616466452.120664	690986012.161106	600109631.376927	7	12	6	7	0.958004
440	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	10321.675214	10328.117348	2492.021745	2585.854647	2539.486436	2535.386559	468371710.034058	475137903.451768	475138001.451768	12	22	11	16	0.986003
441	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	7878.884339	7883.787392	1342.009337	1387.951653	1353.465766	1353.465766	244316363.306141	287415688.997260	287415745.997260	6	14	9	7	0.971299
442	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	15565.564767	15575.288886	4348.722375	4398.282760	4379.897919	4379.897919	317492164.150409	328766035.689331	314395261.799380	13	20	8	18	0.954104
443	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	8462.667710	8467.913468	1384.119211	1444.218045	1414.415637	1410.889453	1770354329.293267	2106700489.866672	2106700580.866669	7	17	11	11	0.996472
444	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	8464.706222	8469.951980	1664.231099	1727.074375	1710.896535	1699.815082	518336421.535507	596983347.901432	596983454.901433	8	19	12	12	0.994528
445	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	16009.547914	16019.504133	3113.386510	3174.218625	3148.487213	3144.540687	6960465146.820354	8095106196.794106	8063198657.432482	14	28	15	23	0.997878
446	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	16025.541364	16035.517928	3102.035047	3181.786115	3133.372859	3133.372859	1663578398.490638	2045160844.207203	2022421021.850653	15	30	16	23	0.992707
447	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	23324.603005	23339.188606	3102.035047	3192.908336	3159.307636	3163.179213	1605859998.149104	1830576792.900798	1808417721.057937	23	42	20	37	0.994587
448	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	21445.787600	21459.160344	3137.260373	3200.158976	3174.218625	3174.218625	1031138675.289136	1078197549.872666	1077138512.207257	17	29	12	22	0.981207
449	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	16038.539412	16048.529916	3098.567149	3204.154132	3151.853563	3155.962137	428690868.080148	454437229.960120	419767097.588516	19	28	10	24	0.877435
450	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9236.992277	9242.686383	4365.355805	4459.789445	4383.350078	4387.167100	3292441727.869305	3931799254.116868	3790077693.971612	7	16	10	13	0.991243
451	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	15704.063631	15713.854630	4348.722375	4482.161154	4398.282760	4390.792064	1008812151.727697	1082536496.820019	966292750.366621	14	23	10	19	0.946887
452	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9243.988157	9249.693970	4376.289314	4459.789445	4425.670185	4417.783344	920991124.907967	1038784669.777299	933690390.116921	8	14	7	10	0.945445
453	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	7854.032934	7858.921736	4376.289314	4482.161154	4417.783344	4413.565196	349129412.355263	397752583.887409	236460213.320928	8	11	4	9	0.873393
454	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9261.122630	9266.828444	4394.647368	4467.205847	4421.922409	4421.922409	311651746.988084	330560420.130411	294616196.333218	9	12	4	11	0.937972
455	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	7345.766135	7350.349771	3200.158976	3251.083080	3226.052644	3228.022763	1221609430.542608	1397941838.916039	1397941880.916039	6	9	4	7	0.854800
456	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	8988.848733	8994.414854	1596.548295	1684.942147	1627.323821	1631.257627	43710003.332477	52939774.027421	52939789.027421	11	15	5	15	0.897344
457	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	7356.775518	7361.359153	3258.638283	3318.392999	3281.395062	3290.376022	319848207.606971	322609307.853907	322609339.853907	6	9	4	7	0.989048
458	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	7167.373978	7171.856131	3087.230176	3117.320871	3105.981204	3109.522528	565616918.134761	615090476.934251	615090502.934251	5	8	4	7	0.993526
459	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	6521.582479	6525.586967	2061.782814	2105.193639	2077.765057	2077.765057	184844668.445275	237447361.562205	237447380.562205	5	7	3	7	0.995892
460	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	18762.129098	18773.824543	3741.026085	3818.626149	3783.036432	3783.036432	2855093274.760839	3094006525.181288	3090492611.204524	16	31	16	25	0.991486
461	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	7860.221728	7865.110531	3764.227995	3818.626149	3798.323560	3790.911600	2715665626.509976	2961615677.432878	2961415829.630842	6	13	8	10	0.997303
462	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	15302.478312	15312.043218	3794.771813	3859.995128	3830.008198	3818.626149	2179586773.180009	2430090065.135643	2407987783.908960	16	28	13	24	0.971276
463	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	12961.235266	12969.322093	3760.552160	3863.556006	3798.323560	3798.323560	1844692884.619454	1987675665.681913	1966579334.314084	14	25	12	17	0.987390
464	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	15318.478523	15328.055096	3783.036432	3871.475852	3830.008198	3826.540093	2012959384.435743	2200140862.194190	2116778574.727384	16	27	12	21	0.975898
465	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	17520.295765	17531.271182	3756.637637	3848.808795	3826.540093	3802.255409	595872282.182589	618675492.126480	520742133.028458	16	28	13	23	0.943127
466	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	15318.464508	15328.041081	3737.060352	3822.584381	3775.150741	3779.157761	586335701.263981	596047132.214096	550515278.499818	17	28	12	22	0.944309
467	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	15334.456392	15344.032965	3725.337349	3802.255409	3786.999459	3775.150741	243403738.647417	243632881.246645	243632923.246645	19	27	9	23	0.883669
468	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	11842.039242	11849.394207	4271.347891	4341.556033	4294.655492	4299.436075	987917336.695759	1076701944.478493	1055415978.932363	8	15	8	12	0.982578
469	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	25025.623751	25041.219418	4169.529801	4233.608027	4203.228875	4203.228875	485955221.358501	551285302.622368	546453606.147299	21	28	8	27	0.969096
470	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	15222.923009	15232.448434	4230.153014	4390.792064	4334.342991	4305.233391	337748657.009446	341047438.354314	327775593.526632	15	22	8	17	0.941909
471	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	15223.934172	15233.459597	4192.318556	4279.654392	4237.600899	4233.608027	228584891.845635	237658484.860340	229982836.958244	14	18	5	18	0.934918
472	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	6820.803494	6825.083894	1041.289891	1100.123049	1084.536885	1084.536885	1563111.959929	1567987.883546	1471717.105073	10	14	5	12	0.957577
473	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	6194.532607	6198.356763	1037.366109	1104.025334	1092.344728	1078.702190	822116.041774	822116.041774	822128.041774	9	13	5	12	0.924764
474	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	7281.737480	7286.281912	3053.351766	3144.540687	3117.320871	3121.076305	243416227.832596	252619841.437632	250969558.553678	6	9	4	7	0.949172
475	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9285.970087	9291.687602	3434.086640	3507.015365	3460.534410	3460.534410	484055032.292505	561685732.222656	545967903.353809	9	17	9	14	0.976314
476	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	10056.896987	10063.190406	3422.387338	3475.936426	3449.791592	3453.237833	325971439.117577	373464205.193756	350918251.250696	7	13	7	12	0.943785
477	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	12990.924169	12999.038997	3446.069911	3522.209003	3488.146828	3483.814809	147403215.493464	147403215.493464	138052664.993806	11	14	4	14	0.856265
478	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	10061.896684	10068.190104	3380.106281	3456.902253	3422.387338	3418.467056	76300873.414935	78684376.426001	65209531.721568	8	12	5	12	0.858326
479	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9545.181631	9551.174007	3886.418275	3966.003043	3935.603087	3928.255616	175320924.438058	176669986.320285	176670009.320285	11	15	5	12	0.949482
480	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9546.181164	9552.173540	3977.291136	4063.028099	4012.637766	4012.637766	3680752728.676884	4403459949.398106	4366993556.245468	8	17	10	13	0.985857
481	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9553.174722	9559.167098	4005.290088	4082.542096	4036.421688	4040.035288	886201917.548005	966436141.562022	840931067.941929	9	15	7	11	0.932236
482	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	11558.202277	11565.363979	3090.742504	3137.260373	3117.320871	3113.386510	430075166.910054	445643427.078609	445643490.078609	10	19	10	16	0.983389
483	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	14678.729015	14687.918745	3056.803426	3155.962137	3109.522528	3102.035047	182551120.634355	187112093.400061	177465304.270898	16	23	8	19	0.942910
484	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	10115.457893	10121.790340	2800.962315	2906.375099	2840.439159	2837.145638	610459557.347697	661408268.215387	637353322.222581	11	19	9	17	0.978778
485	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	10715.721977	10722.417744	2781.655110	2856.466494	2816.495760	2816.495760	324015224.563697	365145024.046070	362280919.746341	10	18	9	15	0.978149
486	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	10702.729214	10709.410781	2777.144751	2871.538342	2821.031752	2821.031752	210671126.873908	228687475.418109	218036823.043320	13	18	6	16	0.953104
487	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	5037.711382	5040.863159	2781.655110	2871.538342	2856.466494	2837.145638	49050400.052450	51353902.835868	44611790.755799	6	9	4	7	0.852597
488	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	3373.081741	3375.152055	2804.888307	2913.477048	2879.584146	2871.538342	29148112.615672	29148112.615672	27206197.804485	4	6	3	4	0.942215
489	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	3358.808436	3360.866950	2821.031752	2863.996799	2840.439159	2838.792398	33371067.118209	35758702.523097	31132075.678142	4	6	3	5	0.903328
490	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	5029.705563	5032.834438	2800.962315	2871.538342	2844.160009	2837.145638	39431401.476787	41560708.458598	39750075.074869	6	8	3	8	0.955770
491	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	2790.568213	2792.297154	1471.137587	1508.144021	1499.803937	1495.514036	6921341.215515	7688004.738272	9621388.980342	4	6	3	5	0.900127
492	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	10040.907234	10047.200654	3410.738033	3438.277151	3418.467056	3418.467056	1281448942.710602	1375325331.107371	1375325389.107370	7	11	5	11	0.998514
493	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	10040.906667	10047.200086	3514.795768	3550.058419	3526.466045	3526.466045	1531134657.316903	1734152226.837541	1734152290.837540	7	11	5	11	0.998670
494	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	11150.754802	11157.688984	4790.438890	4844.092327	4821.400709	4821.400709	1200321552.976425	1334224620.863192	1334224691.863190	7	12	6	12	0.998921
495	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	8153.253134	8158.309710	6265.877758	6289.304613	6285.804517	6285.804517	263306239.377159	317553869.057431	317553888.057431	7	10	4	8	0.887521
496	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9580.274105	9586.278338	1554.116390	1615.574420	1581.755172	1585.318815	865220322.107444	1003642771.983613	1003642890.983614	8	18	11	16	0.996912
497	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	8982.772730	8988.324615	2065.653005	2125.761557	2096.642356	2100.736432	64431018.043982	66244030.130787	66244056.130787	11	15	5	12	0.955739
498	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	5352.359275	5355.676091	2683.407394	2715.890451	2699.948430	2699.948430	24110096.648855	24110096.648855	24110102.648855	6	8	3	8	0.857240
499	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	10393.697065	10400.178017	2594.472282	2653.258904	2630.273020	2630.273020	869086421.549122	994415558.481200	986832403.925762	11	20	10	15	0.997544
500	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	8794.472485	8799.923750	2618.550381	2668.061703	2641.895810	2638.178574	137168581.364799	149912444.773486	146576319.192564	9	16	8	13	0.946958
501	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9451.044263	9456.949531	1284.537499	1349.658438	1307.494303	1307.494303	15098188.829826	16497375.776826	16497428.776826	11	17	7	13	0.966942
502	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	7977.858056	7982.821656	1612.083985	1638.709337	1620.052364	1620.052364	204065671.059564	246588835.425210	246588864.425210	6	8	3	7	0.955849
503	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	7977.866645	7982.830244	1727.074375	1746.320454	1742.867244	1739.368696	50421316.528382	67664962.655935	67664982.655935	6	9	4	7	0.962939
